order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-04900,2024-02-04,2024,Q1,2,February,Latin America,Argentina,Electronics,Accessories,Consumer,8,1650.84,13206.72,9322.48,3884.24,29.41
ORD-04947,2024-02-04,2024,Q1,2,February,North America,USA,Electronics,Tablets,Corporate,3,556.34,1669.02,1152.91,516.11,30.92
ORD-06516,2024-02-04,2024,Q1,2,February,Latin America,Argentina,Furniture,Desks,Consumer,6,1294.96,7769.76,4603.22,3166.54,40.75
ORD-02065,2024-02-04,2024,Q1,2,February,North America,Canada,Electronics,Laptops,Consumer,9,1615.34,14538.06,10066.79,4471.27,30.76
ORD-04368,2024-02-04,2024,Q1,2,February,Europe,Italy,Clothing,Shoes,Home Office,1,474.63,474.63,268.22,206.41,43.49
ORD-09224,2024-02-04,2024,Q1,2,February,Latin America,Colombia,Clothing,Shirts,Consumer,3,337.98,1013.94,677.09,336.85,33.22
ORD-07021,2024-02-04,2024,Q1,2,February,Asia Pacific,India,Clothing,Shoes,Home Office,2,163.2,326.4,175.86,150.54,46.12
ORD-00019,2024-02-04,2024,Q1,2,February,Latin America,Colombia,Clothing,Shirts,Home Office,2,138.99,277.98,167.18,110.8,39.86
ORD-01622,2024-02-04,2024,Q1,2,February,Latin America,Colombia,Clothing,Pants,Consumer,7,296.97,2078.79,1468.33,610.46,29.37
ORD-01579,2024-02-04,2024,Q1,2,February,Europe,UK,Clothing,Shirts,Consumer,6,28.5,171.0,106.89,64.11,37.49
ORD-05908,2024-02-05,2024,Q1,2,February,North America,Canada,Clothing,Pants,Consumer,1,120.13,120.13,68.66,51.47,42.85
ORD-09012,2024-02-05,2024,Q1,2,February,Latin America,Colombia,Electronics,Smartphones,Consumer,5,1045.89,5229.45,2899.68,2329.77,44.55
ORD-08460,2024-02-05,2024,Q1,2,February,Europe,France,Clothing,Shirts,Consumer,4,263.72,1054.88,597.22,457.66,43.39
ORD-02610,2024-02-05,2024,Q1,2,February,Latin America,Colombia,Clothing,Shirts,Consumer,7,123.72,866.04,567.33,298.71,34.49
ORD-06711,2024-02-05,2024,Q1,2,February,Latin America,Colombia,Clothing,Pants,Corporate,7,54.49,381.43,294.42,87.01,22.81
ORD-07000,2024-02-05,2024,Q1,2,February,Asia Pacific,India,Clothing,Pants,Corporate,10,427.89,4278.9,2190.7,2088.2,48.8
ORD-06814,2024-02-05,2024,Q1,2,February,Europe,France,Furniture,Shelves,Corporate,9,828.09,7452.81,4865.05,2587.76,34.72
ORD-08357,2024-02-05,2024,Q1,2,February,Asia Pacific,India,Clothing,Jackets,Corporate,6,432.96,2597.76,1443.54,1154.22,44.43
ORD-08176,2024-02-06,2024,Q1,2,February,Europe,Italy,Clothing,Jackets,Home Office,4,496.5,1986.0,1512.93,473.07,23.82
ORD-02875,2024-02-06,2024,Q1,2,February,North America,Mexico,Electronics,Laptops,Consumer,6,394.91,2369.46,1392.13,977.33,41.25
ORD-00917,2024-02-06,2024,Q1,2,February,Asia Pacific,India,Furniture,Chairs,Home Office,10,1168.32,11683.2,6504.4,5178.8,44.33
ORD-08414,2024-02-06,2024,Q1,2,February,Latin America,Colombia,Furniture,Desks,Consumer,3,1363.24,4089.72,3243.04,846.68,20.7
ORD-00972,2024-02-06,2024,Q1,2,February,Latin America,Argentina,Clothing,Jackets,Corporate,6,485.84,2915.04,1793.37,1121.67,38.48
ORD-05263,2024-02-06,2024,Q1,2,February,Latin America,Colombia,Furniture,Desks,Home Office,6,568.26,3409.56,2115.81,1293.75,37.94
ORD-02288,2024-02-06,2024,Q1,2,February,Europe,UK,Electronics,Accessories,Corporate,3,455.17,1365.51,730.61,634.9,46.5
ORD-02235,2024-02-06,2024,Q1,2,February,Latin America,Colombia,Office Supplies,Paper,Home Office,6,187.5,1125.0,626.44,498.56,44.32
ORD-08445,2024-02-06,2024,Q1,2,February,Latin America,Argentina,Furniture,Chairs,Home Office,10,635.87,6358.7,3377.2,2981.5,46.89
ORD-07065,2024-02-06,2024,Q1,2,February,North America,Mexico,Furniture,Chairs,Home Office,9,1105.23,9947.07,7421.94,2525.13,25.39
ORD-03086,2024-02-07,2024,Q1,2,February,North America,Mexico,Electronics,Tablets,Consumer,4,1492.99,5971.96,4225.14,1746.82,29.25
ORD-00454,2024-02-07,2024,Q1,2,February,Latin America,Argentina,Electronics,Tablets,Consumer,4,1816.91,7267.64,4332.2,2935.44,40.39
ORD-09447,2024-02-07,2024,Q1,2,February,Europe,Spain,Clothing,Shoes,Corporate,9,320.41,2883.69,1780.38,1103.31,38.26
ORD-05898,2024-02-07,2024,Q1,2,February,Asia Pacific,Japan,Office Supplies,Notebooks,Home Office,7,78.11,546.77,411.31,135.46,24.77
ORD-07181,2024-02-07,2024,Q1,2,February,Latin America,Colombia,Clothing,Shoes,Consumer,3,291.29,873.87,690.11,183.76,21.03
ORD-09023,2024-02-07,2024,Q1,2,February,Asia Pacific,China,Electronics,Smartphones,Home Office,1,649.34,649.34,443.25,206.09,31.74
ORD-05572,2024-02-07,2024,Q1,2,February,Europe,Germany,Furniture,Chairs,Home Office,9,734.8,6613.2,4924.13,1689.07,25.54
ORD-02627,2024-02-08,2024,Q1,2,February,Asia Pacific,Australia,Furniture,Chairs,Corporate,6,1052.01,6312.06,4470.95,1841.11,29.17
ORD-04338,2024-02-08,2024,Q1,2,February,Latin America,Brazil,Furniture,Shelves,Corporate,6,607.97,3647.82,2158.81,1489.01,40.82
ORD-09787,2024-02-08,2024,Q1,2,February,Latin America,Argentina,Office Supplies,Pens,Corporate,10,27.76,277.6,183.34,94.26,33.96
ORD-05256,2024-02-08,2024,Q1,2,February,Europe,France,Office Supplies,Printers,Home Office,7,90.54,633.78,438.26,195.52,30.85
ORD-05719,2024-02-08,2024,Q1,2,February,Asia Pacific,Japan,Clothing,Shirts,Home Office,7,316.34,2214.38,1133.76,1080.62,48.8
ORD-07252,2024-02-08,2024,Q1,2,February,Latin America,Colombia,Electronics,Tablets,Home Office,4,297.32,1189.28,892.52,296.76,24.95
ORD-03682,2024-02-08,2024,Q1,2,February,Asia Pacific,China,Furniture,Sofas,Consumer,8,281.27,2250.16,1771.31,478.85,21.28
ORD-07890,2024-02-08,2024,Q1,2,February,North America,Mexico,Office Supplies,Printers,Consumer,8,106.46,851.68,426.46,425.22,49.93
ORD-00067,2024-02-08,2024,Q1,2,February,Latin America,Colombia,Furniture,Chairs,Corporate,4,928.94,3715.76,1971.47,1744.29,46.94
ORD-03413,2024-02-09,2024,Q1,2,February,North America,USA,Furniture,Shelves,Home Office,2,741.91,1483.82,799.74,684.08,46.1
ORD-06089,2024-02-09,2024,Q1,2,February,Europe,Italy,Furniture,Chairs,Home Office,6,1076.58,6459.48,4754.21,1705.27,26.4
ORD-07403,2024-02-09,2024,Q1,2,February,Latin America,Argentina,Electronics,Laptops,Consumer,5,1751.14,8755.7,4854.28,3901.42,44.56
ORD-03860,2024-02-09,2024,Q1,2,February,Asia Pacific,India,Electronics,Tablets,Home Office,1,1500.83,1500.83,924.08,576.75,38.43
ORD-07760,2024-02-09,2024,Q1,2,February,Europe,Italy,Office Supplies,Notebooks,Home Office,9,217.88,1960.92,1264.79,696.13,35.5
ORD-08447,2024-02-10,2024,Q1,2,February,Europe,Spain,Office Supplies,Paper,Consumer,8,238.21,1905.68,1039.54,866.14,45.45
ORD-02899,2024-02-10,2024,Q1,2,February,Asia Pacific,India,Office Supplies,Printers,Consumer,8,126.76,1014.08,630.77,383.31,37.8
ORD-03350,2024-02-10,2024,Q1,2,February,Asia Pacific,Japan,Furniture,Sofas,Home Office,7,1022.39,7156.73,4766.54,2390.19,33.4
ORD-03062,2024-02-10,2024,Q1,2,February,Asia Pacific,China,Clothing,Pants,Home Office,5,268.3,1341.5,901.34,440.16,32.81
ORD-07159,2024-02-10,2024,Q1,2,February,Europe,Italy,Office Supplies,Printers,Corporate,1,24.76,24.76,13.96,10.8,43.62
ORD-03066,2024-02-10,2024,Q1,2,February,Latin America,Brazil,Furniture,Sofas,Consumer,3,558.57,1675.71,863.8,811.91,48.45
ORD-09319,2024-02-10,2024,Q1,2,February,Asia Pacific,China,Clothing,Jackets,Consumer,6,335.33,2011.98,1288.13,723.85,35.98
ORD-04955,2024-02-10,2024,Q1,2,February,North America,Mexico,Clothing,Pants,Consumer,5,310.5,1552.5,934.54,617.96,39.8
ORD-09600,2024-02-11,2024,Q1,2,February,Latin America,Colombia,Electronics,Smartphones,Home Office,2,207.41,414.82,209.1,205.72,49.59
ORD-07762,2024-02-11,2024,Q1,2,February,Asia Pacific,China,Electronics,Accessories,Home Office,5,1010.33,5051.65,2686.43,2365.22,46.82
ORD-01009,2024-02-11,2024,Q1,2,February,Latin America,Colombia,Furniture,Chairs,Consumer,8,234.47,1875.76,1038.96,836.8,44.61
ORD-08498,2024-02-11,2024,Q1,2,February,Asia Pacific,Australia,Furniture,Desks,Home Office,2,1269.12,2538.24,1896.13,642.11,25.3
ORD-03098,2024-02-11,2024,Q1,2,February,Latin America,Argentina,Furniture,Desks,Corporate,2,853.25,1706.5,1154.07,552.43,32.37
ORD-04558,2024-02-11,2024,Q1,2,February,North America,Mexico,Clothing,Shirts,Consumer,9,291.02,2619.18,2052.3,566.88,21.64
ORD-08370,2024-02-11,2024,Q1,2,February,North America,Mexico,Electronics,Smartphones,Home Office,4,261.94,1047.76,688.5,359.26,34.29
ORD-03205,2024-02-12,2024,Q1,2,February,Europe,UK,Electronics,Laptops,Consumer,2,1776.95,3553.9,2101.34,1452.56,40.87
ORD-01985,2024-02-12,2024,Q1,2,February,Asia Pacific,China,Clothing,Jackets,Corporate,1,107.23,107.23,82.08,25.15,23.45
ORD-00866,2024-02-12,2024,Q1,2,February,Latin America,Colombia,Furniture,Desks,Home Office,8,806.67,6453.36,4701.3,1752.06,27.15
ORD-04364,2024-02-12,2024,Q1,2,February,North America,Canada,Furniture,Desks,Corporate,1,651.26,651.26,475.58,175.68,26.98
ORD-04746,2024-02-12,2024,Q1,2,February,Latin America,Argentina,Furniture,Shelves,Consumer,6,240.46,1442.76,931.77,510.99,35.42
ORD-05059,2024-02-12,2024,Q1,2,February,North America,Canada,Furniture,Shelves,Corporate,1,473.77,473.77,262.81,210.96,44.53
ORD-05575,2024-02-12,2024,Q1,2,February,Latin America,Colombia,Clothing,Shoes,Corporate,9,376.83,3391.47,2087.58,1303.89,38.45
ORD-01612,2024-02-12,2024,Q1,2,February,North America,USA,Clothing,Jackets,Consumer,7,418.62,2930.34,1619.03,1311.31,44.75
ORD-05240,2024-02-12,2024,Q1,2,February,Latin America,Colombia,Clothing,Shoes,Corporate,4,471.6,1886.4,1157.69,728.71,38.63
ORD-09721,2024-02-12,2024,Q1,2,February,North America,Mexico,Electronics,Accessories,Consumer,4,1463.67,5854.68,3045.35,2809.33,47.98
ORD-08814,2024-02-13,2024,Q1,2,February,Europe,France,Clothing,Shoes,Consumer,2,246.79,493.58,390.79,102.79,20.83
ORD-01341,2024-02-13,2024,Q1,2,February,North America,Canada,Electronics,Tablets,Corporate,1,1764.79,1764.79,966.44,798.35,45.24
ORD-00857,2024-02-13,2024,Q1,2,February,Europe,Germany,Office Supplies,Pens,Consumer,6,248.62,1491.72,949.17,542.55,36.37
ORD-08563,2024-02-13,2024,Q1,2,February,Asia Pacific,Australia,Office Supplies,Printers,Corporate,9,245.07,2205.63,1559.16,646.47,29.31
ORD-05147,2024-02-13,2024,Q1,2,February,North America,Canada,Furniture,Desks,Consumer,8,234.99,1879.92,1019.08,860.84,45.79
ORD-03068,2024-02-13,2024,Q1,2,February,Europe,France,Electronics,Laptops,Corporate,3,1413.68,4241.04,2370.12,1870.92,44.11
ORD-03227,2024-02-13,2024,Q1,2,February,Asia Pacific,Japan,Electronics,Accessories,Corporate,3,1301.55,3904.65,2175.74,1728.91,44.28
ORD-09045,2024-02-13,2024,Q1,2,February,Latin America,Brazil,Furniture,Shelves,Consumer,10,1090.07,10900.7,5852.15,5048.55,46.31
ORD-04909,2024-02-13,2024,Q1,2,February,North America,Canada,Electronics,Accessories,Consumer,1,400.8,400.8,252.32,148.48,37.05
ORD-04222,2024-02-13,2024,Q1,2,February,Asia Pacific,Australia,Office Supplies,Notebooks,Home Office,1,105.94,105.94,59.58,46.36,43.76
ORD-02725,2024-02-13,2024,Q1,2,February,Latin America,Argentina,Clothing,Shirts,Consumer,6,20.72,124.32,90.01,34.31,27.6
ORD-04957,2024-02-13,2024,Q1,2,February,North America,Canada,Furniture,Sofas,Consumer,8,809.59,6476.72,4783.04,1693.68,26.15
ORD-02900,2024-02-13,2024,Q1,2,February,Europe,France,Office Supplies,Notebooks,Consumer,10,14.66,146.6,104.68,41.92,28.59
ORD-01126,2024-02-13,2024,Q1,2,February,Europe,UK,Furniture,Desks,Corporate,10,1460.44,14604.4,11486.82,3117.58,21.35
ORD-07225,2024-02-14,2024,Q1,2,February,North America,USA,Electronics,Laptops,Home Office,2,982.56,1965.12,1320.18,644.94,32.82
ORD-05067,2024-02-14,2024,Q1,2,February,Europe,France,Electronics,Laptops,Consumer,8,1433.87,11470.96,8039.9,3431.06,29.91
ORD-07592,2024-02-14,2024,Q1,2,February,Latin America,Argentina,Clothing,Shirts,Corporate,2,190.08,380.16,283.72,96.44,25.37
ORD-02157,2024-02-14,2024,Q1,2,February,Asia Pacific,Australia,Furniture,Sofas,Consumer,1,346.41,346.41,235.66,110.75,31.97
ORD-07994,2024-02-14,2024,Q1,2,February,Asia Pacific,China,Electronics,Accessories,Home Office,3,1785.91,5357.73,3467.66,1890.07,35.28
ORD-04307,2024-02-14,2024,Q1,2,February,Latin America,Argentina,Clothing,Shirts,Home Office,3,305.42,916.26,531.33,384.93,42.01
ORD-09205,2024-02-14,2024,Q1,2,February,Europe,Spain,Electronics,Laptops,Corporate,1,1686.41,1686.41,1070.47,615.94,36.52
ORD-06591,2024-02-15,2024,Q1,2,February,North America,USA,Electronics,Laptops,Consumer,7,962.4,6736.8,5135.24,1601.56,23.77
ORD-09676,2024-02-15,2024,Q1,2,February,Europe,Spain,Electronics,Laptops,Home Office,9,253.22,2278.98,1668.01,610.97,26.81
ORD-03339,2024-02-15,2024,Q1,2,February,Asia Pacific,Australia,Electronics,Accessories,Consumer,4,221.81,887.24,551.5,335.74,37.84
ORD-06425,2024-02-15,2024,Q1,2,February,Asia Pacific,Australia,Electronics,Tablets,Corporate,8,1653.73,13229.84,8994.17,4235.67,32.02
ORD-06229,2024-02-15,2024,Q1,2,February,North America,USA,Clothing,Jackets,Corporate,10,217.49,2174.9,1466.06,708.84,32.59
ORD-09449,2024-02-15,2024,Q1,2,February,Europe,Spain,Clothing,Shirts,Corporate,10,282.65,2826.5,1803.26,1023.24,36.2
ORD-07554,2024-02-15,2024,Q1,2,February,Europe,Spain,Electronics,Smartphones,Corporate,9,1617.5,14557.5,7976.76,6580.74,45.21
ORD-00048,2024-02-16,2024,Q1,2,February,Europe,Spain,Office Supplies,Printers,Consumer,1,168.9,168.9,99.85,69.05,40.88
ORD-00638,2024-02-16,2024,Q1,2,February,Asia Pacific,India,Electronics,Laptops,Home Office,3,591.7,1775.1,1360.04,415.06,23.38
ORD-02044,2024-02-16,2024,Q1,2,February,Latin America,Brazil,Office Supplies,Paper,Home Office,1,271.85,271.85,171.48,100.37,36.92
ORD-09071,2024-02-16,2024,Q1,2,February,Asia Pacific,Japan,Office Supplies,Printers,Consumer,6,255.37,1532.22,835.19,697.03,45.49
ORD-03300,2024-02-16,2024,Q1,2,February,Latin America,Argentina,Office Supplies,Paper,Consumer,6,261.84,1571.04,1145.07,425.97,27.11
ORD-05652,2024-02-16,2024,Q1,2,February,North America,Mexico,Clothing,Shirts,Consumer,7,455.93,3191.51,2157.74,1033.77,32.39
ORD-08433,2024-02-16,2024,Q1,2,February,Europe,Spain,Clothing,Shoes,Consumer,5,461.25,2306.25,1596.24,710.01,30.79
ORD-01862,2024-02-17,2024,Q1,2,February,North America,USA,Clothing,Pants,Corporate,6,416.08,2496.48,1347.37,1149.11,46.03
ORD-08220,2024-02-17,2024,Q1,2,February,Asia Pacific,Australia,Electronics,Accessories,Home Office,1,315.3,315.3,178.67,136.63,43.33
ORD-04949,2024-02-17,2024,Q1,2,February,Latin America,Brazil,Clothing,Shirts,Home Office,8,133.46,1067.68,850.17,217.51,20.37
ORD-00218,2024-02-17,2024,Q1,2,February,Latin America,Argentina,Furniture,Shelves,Corporate,2,158.89,317.78,191.91,125.87,39.61
ORD-06635,2024-02-17,2024,Q1,2,February,North America,Canada,Furniture,Sofas,Consumer,7,159.29,1115.03,606.43,508.6,45.61
ORD-07336,2024-02-17,2024,Q1,2,February,Asia Pacific,China,Clothing,Pants,Consumer,3,282.24,846.72,551.95,294.77,34.81
ORD-09512,2024-02-17,2024,Q1,2,February,North America,USA,Furniture,Shelves,Consumer,7,1239.73,8678.11,6195.65,2482.46,28.61
ORD-06445,2024-02-17,2024,Q1,2,February,North America,Mexico,Furniture,Sofas,Home Office,9,1414.76,12732.84,6824.03,5908.81,46.41
ORD-08164,2024-02-17,2024,Q1,2,February,North America,Mexico,Clothing,Shirts,Corporate,1,440.14,440.14,316.15,123.99,28.17
ORD-09945,2024-02-17,2024,Q1,2,February,Asia Pacific,India,Electronics,Accessories,Home Office,8,604.83,4838.64,3797.95,1040.69,21.51
ORD-01166,2024-02-17,2024,Q1,2,February,Asia Pacific,Japan,Furniture,Sofas,Home Office,6,267.86,1607.16,1219.14,388.02,24.14
ORD-05867,2024-02-17,2024,Q1,2,February,Latin America,Brazil,Clothing,Shirts,Home Office,3,20.69,62.07,43.08,18.99,30.59
ORD-05810,2024-02-17,2024,Q1,2,February,Latin America,Brazil,Clothing,Shirts,Home Office,6,109.68,658.08,333.63,324.45,49.3
ORD-03295,2024-02-18,2024,Q1,2,February,Latin America,Brazil,Electronics,Laptops,Consumer,3,1062.5,3187.5,2277.02,910.48,28.56
ORD-03877,2024-02-18,2024,Q1,2,February,Asia Pacific,India,Electronics,Smartphones,Consumer,8,886.74,7093.92,3785.18,3308.74,46.64
ORD-00276,2024-02-18,2024,Q1,2,February,Asia Pacific,India,Office Supplies,Printers,Corporate,10,246.49,2464.9,1333.11,1131.79,45.92
ORD-07831,2024-02-18,2024,Q1,2,February,Asia Pacific,Australia,Furniture,Shelves,Home Office,6,270.56,1623.36,1255.25,368.11,22.68
ORD-05477,2024-02-18,2024,Q1,2,February,Latin America,Brazil,Clothing,Jackets,Consumer,10,111.2,1112.0,693.07,418.93,37.67
ORD-09062,2024-02-18,2024,Q1,2,February,North America,Mexico,Clothing,Jackets,Corporate,7,49.73,348.11,216.88,131.23,37.7
ORD-09544,2024-02-19,2024,Q1,2,February,North America,USA,Electronics,Smartphones,Consumer,2,1007.12,2014.24,1151.61,862.63,42.83
ORD-05953,2024-02-19,2024,Q1,2,February,Asia Pacific,China,Office Supplies,Notebooks,Corporate,4,104.37,417.48,270.39,147.09,35.23
ORD-03323,2024-02-19,2024,Q1,2,February,North America,Canada,Electronics,Smartphones,Consumer,7,1405.17,9836.19,4936.98,4899.21,49.81
ORD-02944,2024-02-19,2024,Q1,2,February,Latin America,Brazil,Office Supplies,Notebooks,Corporate,6,83.41,500.46,283.09,217.37,43.43
ORD-07737,2024-02-19,2024,Q1,2,February,Europe,Italy,Clothing,Jackets,Home Office,5,65.4,327.0,169.79,157.21,48.08
ORD-04040,2024-02-19,2024,Q1,2,February,North America,USA,Electronics,Tablets,Home Office,9,1850.37,16653.33,9390.1,7263.23,43.61
ORD-08696,2024-02-19,2024,Q1,2,February,Latin America,Brazil,Furniture,Shelves,Corporate,6,779.92,4679.52,2806.22,1873.3,40.03
ORD-07892,2024-02-19,2024,Q1,2,February,Latin America,Argentina,Electronics,Tablets,Corporate,5,566.65,2833.25,2254.67,578.58,20.42
ORD-03503,2024-02-20,2024,Q1,2,February,Latin America,Colombia,Electronics,Tablets,Home Office,10,1701.53,17015.3,9898.7,7116.6,41.82
ORD-08367,2024-02-20,2024,Q1,2,February,North America,Canada,Clothing,Pants,Consumer,1,370.98,370.98,261.13,109.85,29.61
ORD-05748,2024-02-20,2024,Q1,2,February,Asia Pacific,Japan,Office Supplies,Printers,Consumer,8,45.25,362.0,196.84,165.16,45.62
ORD-05308,2024-02-20,2024,Q1,2,February,Asia Pacific,Australia,Furniture,Sofas,Home Office,4,978.16,3912.64,1999.77,1912.87,48.89
ORD-02143,2024-02-20,2024,Q1,2,February,Latin America,Argentina,Clothing,Pants,Corporate,4,74.16,296.64,149.53,147.11,49.59
ORD-08192,2024-02-20,2024,Q1,2,February,Latin America,Colombia,Office Supplies,Paper,Consumer,1,120.06,120.06,64.38,55.68,46.38
ORD-01549,2024-02-20,2024,Q1,2,February,Latin America,Argentina,Clothing,Pants,Corporate,10,388.23,3882.3,2742.6,1139.7,29.36
ORD-06967,2024-02-20,2024,Q1,2,February,Latin America,Brazil,Furniture,Shelves,Home Office,3,1496.55,4489.65,2737.75,1751.9,39.02
ORD-04653,2024-02-20,2024,Q1,2,February,Europe,Italy,Electronics,Laptops,Consumer,4,908.75,3635.0,1914.59,1720.41,47.33
ORD-05811,2024-02-21,2024,Q1,2,February,Latin America,Argentina,Electronics,Accessories,Corporate,6,1236.04,7416.24,3751.02,3665.22,49.42
ORD-04046,2024-02-21,2024,Q1,2,February,Europe,Spain,Clothing,Jackets,Corporate,2,109.5,219.0,169.06,49.94,22.8
ORD-07500,2024-02-21,2024,Q1,2,February,North America,Canada,Office Supplies,Printers,Consumer,10,28.62,286.2,173.09,113.11,39.52
ORD-02688,2024-02-21,2024,Q1,2,February,Asia Pacific,Australia,Office Supplies,Printers,Corporate,10,190.63,1906.3,1431.24,475.06,24.92
ORD-04767,2024-02-21,2024,Q1,2,February,Asia Pacific,China,Office Supplies,Notebooks,Corporate,2,222.9,445.8,343.57,102.23,22.93
ORD-02732,2024-02-21,2024,Q1,2,February,Asia Pacific,Australia,Furniture,Desks,Corporate,8,780.35,6242.8,3824.89,2417.91,38.73
ORD-02915,2024-02-21,2024,Q1,2,February,Europe,Germany,Electronics,Laptops,Home Office,1,302.36,302.36,204.64,97.72,32.32
ORD-02202,2024-02-21,2024,Q1,2,February,North America,USA,Furniture,Chairs,Corporate,3,1252.14,3756.42,2889.33,867.09,23.08
ORD-03319,2024-02-21,2024,Q1,2,February,Europe,Italy,Electronics,Tablets,Home Office,7,452.96,3170.72,2167.03,1003.69,31.65
ORD-07546,2024-02-21,2024,Q1,2,February,North America,USA,Furniture,Chairs,Corporate,10,131.18,1311.8,865.75,446.05,34.0
ORD-09234,2024-02-21,2024,Q1,2,February,Asia Pacific,India,Office Supplies,Printers,Consumer,3,115.83,347.49,258.41,89.08,25.64
ORD-00901,2024-02-21,2024,Q1,2,February,Latin America,Brazil,Clothing,Pants,Corporate,10,435.0,4350.0,2188.84,2161.16,49.68
ORD-08229,2024-02-22,2024,Q1,2,February,Europe,France,Office Supplies,Pens,Corporate,4,142.79,571.16,389.63,181.53,31.78
ORD-09584,2024-02-22,2024,Q1,2,February,Europe,UK,Furniture,Desks,Corporate,7,383.25,2682.75,1665.17,1017.58,37.93
ORD-06137,2024-02-22,2024,Q1,2,February,Latin America,Colombia,Office Supplies,Pens,Consumer,6,285.97,1715.82,1211.05,504.77,29.42
ORD-08649,2024-02-22,2024,Q1,2,February,Europe,UK,Electronics,Accessories,Consumer,3,1660.17,4980.51,3406.37,1574.14,31.61
ORD-03707,2024-02-22,2024,Q1,2,February,Asia Pacific,Australia,Clothing,Shoes,Home Office,4,150.19,600.76,338.86,261.9,43.59
ORD-06213,2024-02-22,2024,Q1,2,February,Asia Pacific,Japan,Furniture,Chairs,Home Office,10,682.47,6824.7,5236.31,1588.39,23.27
ORD-09079,2024-02-22,2024,Q1,2,February,Asia Pacific,Japan,Electronics,Smartphones,Consumer,10,433.77,4337.7,2858.06,1479.64,34.11
ORD-03445,2024-02-23,2024,Q1,2,February,Europe,Germany,Furniture,Desks,Home Office,4,1156.87,4627.48,3130.26,1497.22,32.35
ORD-06046,2024-02-23,2024,Q1,2,February,North America,Mexico,Office Supplies,Pens,Corporate,4,189.99,759.96,416.01,343.95,45.26
ORD-09253,2024-02-23,2024,Q1,2,February,Latin America,Colombia,Office Supplies,Paper,Home Office,4,198.36,793.44,579.14,214.3,27.01
ORD-05388,2024-02-23,2024,Q1,2,February,Asia Pacific,Australia,Electronics,Smartphones,Corporate,8,603.94,4831.52,3520.11,1311.41,27.14
ORD-06318,2024-02-23,2024,Q1,2,February,Asia Pacific,Japan,Clothing,Shoes,Home Office,6,298.03,1788.18,1264.55,523.63,29.28
ORD-01176,2024-02-23,2024,Q1,2,February,Latin America,Brazil,Office Supplies,Pens,Home Office,10,126.78,1267.8,738.85,528.95,41.72
ORD-02834,2024-02-23,2024,Q1,2,February,Europe,Italy,Electronics,Accessories,Consumer,3,598.32,1794.96,1338.72,456.24,25.42
ORD-00643,2024-02-23,2024,Q1,2,February,Latin America,Argentina,Clothing,Pants,Home Office,8,337.99,2703.92,1464.77,1239.15,45.83
ORD-02233,2024-02-23,2024,Q1,2,February,Europe,France,Electronics,Smartphones,Corporate,5,564.24,2821.2,1659.79,1161.41,41.17
ORD-03696,2024-02-24,2024,Q1,2,February,Europe,UK,Furniture,Sofas,Home Office,8,581.33,4650.64,3049.87,1600.77,34.42
ORD-05252,2024-02-24,2024,Q1,2,February,Europe,Italy,Office Supplies,Pens,Home Office,5,106.55,532.75,361.78,170.97,32.09
ORD-06518,2024-02-24,2024,Q1,2,February,Europe,Italy,Clothing,Shirts,Home Office,6,279.12,1674.72,900.56,774.16,46.23
ORD-04614,2024-02-24,2024,Q1,2,February,North America,Mexico,Furniture,Chairs,Corporate,5,1485.57,7427.85,4004.62,3423.23,46.09
ORD-07564,2024-02-24,2024,Q1,2,February,North America,Mexico,Electronics,Accessories,Consumer,3,1625.35,4876.05,2832.93,2043.12,41.9
ORD-00383,2024-02-24,2024,Q1,2,February,Latin America,Colombia,Clothing,Shirts,Home Office,7,102.66,718.62,390.32,328.3,45.68
ORD-01159,2024-02-24,2024,Q1,2,February,Europe,Spain,Electronics,Tablets,Corporate,10,232.11,2321.1,1848.49,472.61,20.36
ORD-08108,2024-02-24,2024,Q1,2,February,Latin America,Argentina,Clothing,Pants,Corporate,3,380.18,1140.54,676.32,464.22,40.7
ORD-03864,2024-02-24,2024,Q1,2,February,North America,USA,Clothing,Shirts,Consumer,1,374.96,374.96,298.83,76.13,20.3
ORD-07172,2024-02-24,2024,Q1,2,February,Latin America,Brazil,Electronics,Accessories,Corporate,7,1572.73,11009.11,5679.6,5329.51,48.41
ORD-06054,2024-02-24,2024,Q1,2,February,Latin America,Argentina,Electronics,Tablets,Corporate,5,660.32,3301.6,2439.47,862.13,26.11
ORD-05959,2024-02-25,2024,Q1,2,February,North America,Canada,Furniture,Sofas,Home Office,2,696.88,1393.76,1050.16,343.6,24.65
ORD-00408,2024-02-25,2024,Q1,2,February,Asia Pacific,Japan,Electronics,Laptops,Home Office,5,736.76,3683.8,2345.76,1338.04,36.32
ORD-06182,2024-02-25,2024,Q1,2,February,North America,Mexico,Electronics,Tablets,Consumer,2,964.4,1928.8,1455.83,472.97,24.52
ORD-09689,2024-02-25,2024,Q1,2,February,Latin America,Brazil,Clothing,Shirts,Home Office,6,267.73,1606.38,1193.81,412.57,25.68
ORD-08059,2024-02-25,2024,Q1,2,February,Latin America,Brazil,Office Supplies,Pens,Home Office,10,178.63,1786.3,1423.88,362.42,20.29
ORD-02759,2024-02-25,2024,Q1,2,February,Latin America,Argentina,Office Supplies,Paper,Corporate,7,87.58,613.06,483.17,129.89,21.19
